event_id,event_name,organizer_id,organizer_name,event_country,historical_event_start,historical_event_end,primary_genre,event_type,event_amount_of_stages,event_amount_of_artists,pa_system,cdj,mixer,monitor,turntable,visuals_required,event_status,cancelled_event
645,Rammen Maar: 15 Years of SYSTEM OVERLOAD,105,TENET,Netherlands,2025-11-28 21:00:00+00:00,2025-11-29 02:30:00+00:00,,CLUB & NIGHTLIFE,1,10,In-house PA systems of The NEX & Next Door (two-room club setup),2 × Pioneer CDJ-2000NXS2 per room,Pioneer DJM-900NXS2 (each area),2 × active booth monitors (each area),Not provided unless requested by artists,False,,False
787,EXIST - The Bulldog Rave,105,TENET,Netherlands,2026-04-09 11:00:00+00:00,2026-04-10 03:00:00+00:00,,TOURS & SPECIAL FORMATS,1,6,Standard,Standard,Standard,Standard,,False,,False
743,Resist the Darkness,113,Duyster Event,Netherlands,2025-11-29 22:00:00+00:00,2025-11-30 04:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Venue provided professional club PA system,Pioneer CDJ setup provided by venue,Pioneer DJM mixer provided by venue,Booth monitors provided by venue,Available on request,False,3,False
744,CØNSTRUCT x 20kHz SPECTRA – B2B Invites Special,114,20khz Spectra,Netherlands,2026-02-16 21:00:00+00:00,2026-02-17 03:00:00+00:00,,CLUB & NIGHTLIFE,1,12,Venue provided professional club PA system,Pioneer CDJ setup provided by venue,Pioneer DJM mixer provided by venue,Booth monitors provided by venue,,False,,False
745,20kHz Rave Resonant – Podcast Launch,115,Rave Resonant,Netherlands,2025-11-27 16:00:00+00:00,2025-11-28 08:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Live radio broadcast and podcast recording.,Studio provided broadcast audio system,Studio provided broadcast audio system,Studio provided broadcast audio system,Studio provided broadcast audio system,False,,False
746,20kHz Silent Rave – Trance vs Techno,116,20kHz Events,Netherlands,2025-07-18 11:00:00+00:00,2025-07-19 05:00:00+00:00,,TOURS & SPECIAL FORMATS,1,13,Silent disco system,Provided,Provided,Provided,,False,,False
748,Traplab Radio Takeover,116,20kHz Events,Netherlands,2025-11-28 17:00:00+00:00,2025-11-29 22:00:00+00:00,,SHOWCASE & INDUSTRY,1,6,Professional radio studio setup,Provided,Provided,Provided,,False,,False
747,Duyster – Resist the Darkness,116,20kHz Events,Netherlands,2025-11-29 10:00:00+00:00,2025-11-30 05:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Full PA system,Provided,Provided,Provided,,False,,False
749,TMT Collective x 20kHz x Koempel Collective – Berlin Premiere,116,20kHz Events,Germany,2026-02-13 22:00:00+00:00,2026-02-14 06:00:00+00:00,,CLUB & NIGHTLIFE,1,11,Full club PA system (M-BIA Club house system),Professional club-standard CDJs provided,Professional club-standard DJ mixer provided,DJ booth monitors provided,Not provided,False,,False
750,CØNSTRUCT x SPECTRA – B2B Invites Special,116,20kHz Events,Netherlands,2026-02-16 21:00:00+00:00,2026-02-17 03:00:00+00:00,,CLUB & NIGHTLIFE,1,12,Full club PA system provided by venue,Club-standard CDJ setup,Club-standard DJ mixer,DJ booth monitors provided,Not required,False,,False
798,Fushion,122,Breakthrough Events,Netherlands,2026-04-10 21:00:00+00:00,2026-04-11 05:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Pioneer CDJs/DJM,CDJ‑2000NXS2,Pioneer DJM‑900NXS2,Dedicated booth outputs,Technics SL‑1200/1210,False,,False
800,Sonaptic Blue Wave,126,Son🔺ptic,Netherlands,2026-05-22 21:00:00+00:00,2026-05-23 03:00:00+00:00,,CLUB & NIGHTLIFE,1,3,Yes,Yes,Yes,Yes,Yes,False,4,False
817,HIGH TEA Presents: Souped UP Amsterdam,129,HIGH TEA Music,The Netherlands,2026-05-08 23:30:00+00:00,2026-05-09 05:30:00+00:00,,CLUB & NIGHTLIFE,1,6,1,4,1,2,0,False,,False
816,HIGH TEA Berlin,129,HIGH TEA Music,Germany,2026-05-09 23:59:00+00:00,2026-05-10 06:00:00+00:00,,CLUB & NIGHTLIFE,1,6,-,4,1,2,-,False,4,False
819,Hospitality x HIGH TEA present: Hospital30 Amsterdam,129,HIGH TEA Music,The Netherlands,2026-06-06 14:00:00+00:00,2026-06-06 23:00:00+00:00,,FESTIVAL & OPEN-AIR,2,16,2,8,2,4,0,False,,False
818,HIGH TEA Festeaval 2026,129,HIGH TEA Music,The Netherlands,2026-08-15 14:00:00+00:00,2026-08-15 22:30:00+00:00,,FESTIVAL & OPEN-AIR,2,12,2,8,2,4,0,False,,False
820,HIGH TEA Tilburg x SUBQUAKE,129,HIGH TEA Music,The Netherlands,2026-09-05 14:00:00+00:00,2026-09-05 23:00:00+00:00,,FESTIVAL & OPEN-AIR,1,9,1,4,1,2,0,False,,False
839,Disturbia,131,Disturbia,Netherlands,2023-03-11 23:00:00+00:00,2023-03-12 15:00:00+00:00,,CLUB & NIGHTLIFE,1,8,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,,False
838,Disturbia,131,Disturbia,Netherlands,2023-05-13 11:00:00+00:00,2023-05-14 08:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,,False
837,Disturbia,131,Disturbia,Netherlands,2024-09-21 23:00:00+00:00,2024-09-22 10:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,,False
836,ADE: Disturbia x SK Eleven,131,Disturbia,Netherlands,2024-10-18 20:00:00+00:00,2025-10-19 23:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,,False
835,5 Years Afterparty,131,Disturbia,Netherlands,2025-03-16 08:00:00+00:00,2025-03-16 19:00:00+00:00,,FESTIVAL & OPEN-AIR,1,4,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,,False
834,After Kings Day,131,Disturbia,Netherlands,2025-04-26 23:00:00+00:00,2025-04-27 06:00:00+00:00,,CLUB & NIGHTLIFE,1,6,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,,False
833,Sk_Eleven,131,Disturbia,Netherlands,2025-10-24 23:00:00+00:00,2025-10-25 10:00:00+00:00,,CLUB & NIGHTLIFE,1,8,Standard,Pioneer,Pioneer,2 × full-range booth monitors,,False,,False
832,Third Room,131,Disturbia,Netherlands,2025-12-14 09:00:00+00:00,2025-12-14 20:00:00+00:00,,FESTIVAL & OPEN-AIR,1,5,Standard,2 x Pioneer,1 x Pioneer,2 × full-range booth monitors,,False,,False
831,6 Year Anniversary,131,Disturbia,Netherlands,2026-03-21 23:00:00+00:00,2026-03-22 09:00:00+00:00,,CLUB & NIGHTLIFE,1,8,Standard,2 × Pioneer CDJ,1 x Pioneer,2 × full-range booth monitors,Technics 1200,False,,False
830,Laster invites Disturbia,131,Disturbia,Spain,2026-04-18 23:00:00+00:00,2026-04-19 06:00:00+00:00,,CLUB & NIGHTLIFE,1,5,Standard,2 × Pioneer CDJ,1 × Pioneer,2 × full-range booth monitors,,False,,False
829,After Kingsday,131,Disturbia,Netherlands,2026-04-27 21:00:00+00:00,2026-04-28 09:00:00+00:00,,CLUB & NIGHTLIFE,1,8,Standard,2 × Pioneer CDJ,1 × Pioneer,2 × full-range booth monitors,Technics 1200,False,,False
828,Summer Ed,131,Disturbia,Netherlands,2026-06-06 23:00:00+00:00,2026-06-07 10:00:00+00:00,,CLUB & NIGHTLIFE,1,7,Club-standard PA systems,2 × Pioneer CDJ,1 × Pioneer,2 × full-range booth monitors,Technics 1200,False,4,False
852,Bal des Blues 2022,,,Belgium,2022-09-26 00:00:00+00:00,,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,3,False
853,Bal des Blues 2022,,,Belgium,2022-09-26 00:00:00+00:00,,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
844,Campo Solar,,,Belgium,2023-08-04 00:00:00+00:00,,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
843,FUTURE x HD Life - AN21 / Sikdope / Thomas Gold,,,United Kingdom,2024-05-24 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
846,"FUTURE presents Camden Cox, ESSEL, ManyFew",,,United Kingdom,2024-08-23 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
854,RCL Fête: From Rotary's Heart To Yours,,,United Kingdom,2025-06-14 00:00:00+00:00,,,VENUE & COMMUNITY DRIVEN,0,0,,,,,,False,,False
847,Deep Horizon Bruges,,,Belgium,2025-09-03 00:00:00+00:00,,,FESTIVAL & OPEN-AIR,0,0,,,,,,False,,False
845,Deep Horizon Oslo,,,Norway,2025-11-15 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
825,Raving Charlie,,,Netherlands,2025-11-19 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
826,PHANTOM GROUP,,,NETHERLANDS,2025-11-25 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
842,Deep Horizon Ghent,,,Belgium,2026-02-13 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
848,Deep Horizon Ghent,,,Belgium,2026-02-13 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
849,Deep Horizon Ghent,,,Belgium,2026-02-13 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,3,False
855,Horizon - The Next Chapter,,,Italy,2026-02-27 00:00:00+00:00,,,TOURS & SPECIAL FORMATS,0,0,,,,,,False,,False
823,RYFT - HYPERSPACE,,,South Africa,2026-03-21 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
824,The Temple - Ritual of Respect,,,South Africa,2026-04-18 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
827,The Temple,,,South Africa,2026-05-30 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,4,False
850,Nomadic,,,South Africa,2026-05-30 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
856,Zuke's free BYOB party,,,The Netherlands,2026-06-06 00:00:00+00:00,,,VENUE & COMMUNITY DRIVEN,0,0,,,,,,False,,False
851,Deep Horizon: London Debut (15/07 - Jaguar Shoes),,,United Kingdom,2026-07-17 00:00:00+00:00,,,CLUB & NIGHTLIFE,0,0,,,,,,False,,False
